"";"compartment_ibm";"value"
"21279";"R_5_345";1
"21280";"R_5_346";4
"21281";"R_5_347";5
"21282";"R_5_348";3
"21283";"R_5_349";1
"21284";"R_5_35";9
"21285";"R_5_350";1
"21286";"R_5_351";1
"21287";"R_5_352";4
"21288";"R_5_353";1
"21289";"R_5_354";3
"21290";"R_5_355";13
"21291";"R_5_36";8
"21292";"R_5_37";6
"21293";"R_5_38";7
"21294";"R_5_39";3
"21295";"R_5_4";125
"21296";"R_5_40";6
"21297";"R_5_41";2
"21298";"R_5_42";2
"21299";"R_5_43";6
"21300";"R_5_44";6
"21301";"R_5_45";2
"21302";"R_5_46";4
"21303";"R_5_47";9
"21304";"R_5_48";2
"21305";"R_5_49";12
"21306";"R_5_5";5
"21307";"R_5_50";57
"21308";"R_5_51";24
"21309";"R_5_52";1
"21310";"R_5_53";2
"21311";"R_5_54";9
"21312";"R_5_55";1
"21313";"R_5_56";1
"21314";"R_5_57";2
"21315";"R_5_58";8
"21316";"R_5_59";2
"21317";"R_5_6";5
"21318";"R_5_60";15
"21319";"R_5_61";2
"21320";"R_5_62";1
"21321";"R_5_63";2
"21322";"R_5_64";2
"21323";"R_5_65";5
"21324";"R_5_66";29
"21325";"R_5_67";2
"21326";"R_5_68";1
"21327";"R_5_69";1
"21328";"R_5_7";5
"21329";"R_5_70";7
"21330";"R_5_71";2
"21331";"R_5_72";1
"21332";"R_5_73";5
"21333";"R_5_74";11
"21334";"R_5_75";2
"21335";"R_5_76";3
"21336";"R_5_77";2
"21337";"R_5_78";1
"21338";"R_5_79";1
"21339";"R_5_8";30
"21341";"R_5_81";1
"21342";"R_5_82";13
"21343";"R_5_83";11
"21344";"R_5_84";9
"21345";"R_5_85";3
"21346";"R_5_86";5
"21347";"R_5_87";11
"21348";"R_5_88";5
"21349";"R_5_89";1
"21350";"R_5_9";31
"21351";"R_5_90";3
"21352";"R_5_91";100
"21353";"R_5_92";158
"21354";"R_5_93";182
"21355";"R_5_94";264
"21356";"R_5_95";325
"21357";"R_5_96";88
"21358";"R_5_97";99
"21359";"R_5_98";15
"21360";"R_5_99";4
"21361";"R_6_0";2075
"21362";"R_6_1";18
"21363";"R_6_10";23
"21364";"R_6_100";9
"21365";"R_6_101";112
"21366";"R_6_102";9
"21367";"R_6_103";21
"21368";"R_6_104";19
"21369";"R_6_105";15
"21370";"R_6_106";45
"21371";"R_6_107";148
"21372";"R_6_108";51
"21373";"R_6_109";39
"21374";"R_6_11";15
"21375";"R_6_110";49
"21376";"R_6_111";320
"21377";"R_6_112";237
"21378";"R_6_113";43
"21379";"R_6_114";46
"21380";"R_6_115";27
"21381";"R_6_116";104
"21382";"R_6_117";216
"21383";"R_6_118";61
"21384";"R_6_119";17
"21385";"R_6_12";33
"21386";"R_6_120";99
"21387";"R_6_121";58
"21388";"R_6_122";64
"21389";"R_6_123";35
"21390";"R_6_124";8
"21391";"R_6_125";17
"21392";"R_6_126";3
"21393";"R_6_127";8
"21394";"R_6_128";12
"21395";"R_6_129";6
"21396";"R_6_13";14
"21397";"R_6_130";11
"21398";"R_6_131";11
"21399";"R_6_132";9
"21400";"R_6_133";6
"21401";"R_6_134";35
"21402";"R_6_135";48
"21403";"R_6_136";67
"21404";"R_6_137";6
"21405";"R_6_138";4
"21406";"R_6_139";6
"21407";"R_6_14";16
"21408";"R_6_140";17
"21409";"R_6_141";23
"21410";"R_6_142";46
"21411";"R_6_143";82
"21412";"R_6_144";74
"21413";"R_6_145";79
"21414";"R_6_146";91
"21415";"R_6_147";20
"21416";"R_6_148";54
"21417";"R_6_149";13
"21418";"R_6_15";3
"21419";"R_6_150";21
"21420";"R_6_151";16
"21421";"R_6_152";12
"21422";"R_6_153";18
"21423";"R_6_154";9
"21424";"R_6_155";55
"21425";"R_6_156";17
"21426";"R_6_157";11
"21427";"R_6_158";6
"21428";"R_6_159";4
"21429";"R_6_16";5
"21430";"R_6_160";3
"21431";"R_6_161";4
"21432";"R_6_162";14
"21433";"R_6_163";6
"21434";"R_6_164";4
"21435";"R_6_165";5
"21436";"R_6_166";6
"21437";"R_6_167";5
"21438";"R_6_168";6
"21439";"R_6_169";5
"21440";"R_6_17";6
"21441";"R_6_170";10
"21442";"R_6_171";14
"21443";"R_6_172";15
"21444";"R_6_173";8
"21445";"R_6_174";12
"21446";"R_6_175";13
"21447";"R_6_176";16
"21448";"R_6_177";39
"21449";"R_6_178";35
"21450";"R_6_179";35
"21451";"R_6_18";1
"21452";"R_6_180";14
"21453";"R_6_181";17
"21454";"R_6_182";7
"21455";"R_6_183";3
"21456";"R_6_184";17
"21457";"R_6_185";6
"21458";"R_6_186";9
"21459";"R_6_187";5
"21460";"R_6_188";33
"21461";"R_6_189";31
"21462";"R_6_19";1
"21463";"R_6_190";70
"21464";"R_6_191";79
"21465";"R_6_192";58
"21466";"R_6_193";45
"21467";"R_6_194";68
"21468";"R_6_195";16
"21469";"R_6_196";33
"21470";"R_6_197";3
"21471";"R_6_198";17
"21472";"R_6_199";13
"21473";"R_6_2";176
"21474";"R_6_20";14
"21475";"R_6_200";5
"21476";"R_6_201";8
"21477";"R_6_202";13
"21478";"R_6_203";8
"21479";"R_6_204";2
"21480";"R_6_205";4
"21481";"R_6_206";3
"21482";"R_6_207";2
"21483";"R_6_208";2
"21484";"R_6_209";3
"21485";"R_6_21";52
"21486";"R_6_210";4
"21487";"R_6_211";7
"21488";"R_6_212";26
"21489";"R_6_213";52
"21490";"R_6_214";128
"21491";"R_6_215";26
"21492";"R_6_216";11
"21493";"R_6_217";10
"21494";"R_6_218";3
"21495";"R_6_219";3
"21497";"R_6_220";7
"21498";"R_6_221";7
"21499";"R_6_222";13
"21500";"R_6_223";6
"21501";"R_6_224";2
"21502";"R_6_225";2
"21503";"R_6_226";5
"21504";"R_6_227";1
"21505";"R_6_228";2
"21506";"R_6_229";1
"21507";"R_6_23";10
"21508";"R_6_230";17
"21509";"R_6_231";1
"21510";"R_6_232";12
"21511";"R_6_233";2
"21512";"R_6_234";7
"21513";"R_6_235";2
"21514";"R_6_236";404
"21515";"R_6_237";25
"21516";"R_6_238";5
"21517";"R_6_239";9
"21518";"R_6_24";17
"21519";"R_6_240";17
"21520";"R_6_241";26
"21521";"R_6_242";4
"21522";"R_6_243";4
"21523";"R_6_244";18
"21524";"R_6_245";15
"21525";"R_6_246";1
"21526";"R_6_247";1
"21527";"R_6_248";23
"21528";"R_6_249";12
"21529";"R_6_25";23
"21530";"R_6_250";3
"21531";"R_6_251";36
"21532";"R_6_252";8
"21533";"R_6_253";55
"21534";"R_6_254";42
"21535";"R_6_255";6
"21536";"R_6_256";1
"21537";"R_6_257";11
"21538";"R_6_258";42
"21539";"R_6_259";4
"21540";"R_6_26";48
"21541";"R_6_260";1
"21542";"R_6_261";2
"21543";"R_6_262";3
"21544";"R_6_263";1
"21545";"R_6_264";2
"21546";"R_6_265";6
"21547";"R_6_266";3
"21548";"R_6_267";17
"21549";"R_6_268";3
"21550";"R_6_269";3
"21551";"R_6_27";3
"21552";"R_6_270";7
"21553";"R_6_271";8
"21554";"R_6_272";5
"21555";"R_6_273";4
"21556";"R_6_274";31
"21557";"R_6_275";5
"21558";"R_6_276";14
"21559";"R_6_277";9
"21560";"R_6_278";10
"21561";"R_6_279";163
"21562";"R_6_28";2
"21563";"R_6_280";19
"21564";"R_6_281";12
"21565";"R_6_282";4
"21567";"R_6_284";5
"21568";"R_6_285";2
"21569";"R_6_286";4
"21570";"R_6_287";1
"21571";"R_6_288";5
"21572";"R_6_289";14
"21573";"R_6_29";6
"21574";"R_6_290";7
"21575";"R_6_291";11
"21576";"R_6_292";3
"21577";"R_6_293";1
"21578";"R_6_294";2
"21579";"R_6_295";19
"21580";"R_6_296";2
"21581";"R_6_297";17
"21582";"R_6_298";12
"21583";"R_6_299";1
"21584";"R_6_3";46
"21585";"R_6_30";6
"21586";"R_6_300";1
"21588";"R_6_302";1
"21589";"R_6_303";2
"21590";"R_6_304";1
"21591";"R_6_305";3
"21592";"R_6_306";1
"21594";"R_6_308";5
"21595";"R_6_309";8
"21596";"R_6_31";4
"21597";"R_6_310";4
"21598";"R_6_311";4
"21599";"R_6_312";8
"21600";"R_6_313";4
"21601";"R_6_314";14
"21602";"R_6_315";8
"21603";"R_6_316";1
"21604";"R_6_317";74
"21605";"R_6_318";24
"21606";"R_6_319";20
"21607";"R_6_32";8
"21608";"R_6_320";2
"21609";"R_6_321";6
"21610";"R_6_322";11
"21611";"R_6_323";2
"21612";"R_6_324";4
"21613";"R_6_325";1
"21614";"R_6_326";1
"21615";"R_6_327";1
"21616";"R_6_328";4
"21617";"R_6_329";2
"21618";"R_6_33";4
"21619";"R_6_330";7
"21620";"R_6_331";4
"21621";"R_6_332";1
"21622";"R_6_333";14
"21623";"R_6_334";5
"21624";"R_6_335";2
"21625";"R_6_336";3
"21626";"R_6_337";2
"21627";"R_6_338";2
"21628";"R_6_339";3
"21629";"R_6_34";5
"21630";"R_6_340";5
"21631";"R_6_341";1
"21632";"R_6_342";3
"21633";"R_6_343";1
"21634";"R_6_344";1
"21635";"R_6_345";2
"21636";"R_6_346";3
"21637";"R_6_347";4
"21638";"R_6_348";2
"21639";"R_6_349";1
"21640";"R_6_35";7
"21641";"R_6_350";1
"21643";"R_6_352";3
"21644";"R_6_353";1
"21645";"R_6_354";2
"21646";"R_6_355";10
"21647";"R_6_36";6
"21648";"R_6_37";5
"21649";"R_6_38";5
"21650";"R_6_39";3
"21651";"R_6_4";98
"21652";"R_6_40";5
"21653";"R_6_41";2
"21654";"R_6_42";3
"21655";"R_6_43";5
"21656";"R_6_44";4
"21657";"R_6_45";2
"21658";"R_6_46";3
"21659";"R_6_47";8
"21660";"R_6_48";1
"21661";"R_6_49";10
"21662";"R_6_5";4
"21663";"R_6_50";45
"21664";"R_6_51";19
"21665";"R_6_52";1
"21666";"R_6_53";2
"21667";"R_6_54";7
"21668";"R_6_55";1
"21670";"R_6_57";1
"21671";"R_6_58";7
"21672";"R_6_59";2
"21673";"R_6_6";4
"21674";"R_6_60";11
"21675";"R_6_61";1
"21676";"R_6_62";1
"21677";"R_6_63";1
"21678";"R_6_64";2
"21679";"R_6_65";4
"21680";"R_6_66";22
"21681";"R_6_67";2
"21683";"R_6_69";1
"21684";"R_6_7";4
"21685";"R_6_70";6
"21686";"R_6_71";1
"21687";"R_6_72";1
"21688";"R_6_73";4
"21689";"R_6_74";9
"21690";"R_6_75";1
"21691";"R_6_76";2
"21692";"R_6_77";2
"21693";"R_6_78";1
"21694";"R_6_79";1
"21695";"R_6_8";23
"21696";"R_6_80";1
"21697";"R_6_81";1
"21698";"R_6_82";9
"21699";"R_6_83";9
"21700";"R_6_84";7
"21701";"R_6_85";2
"21702";"R_6_86";4
"21703";"R_6_87";9
"21704";"R_6_88";4
"21705";"R_6_89";1
"21706";"R_6_9";24
"21707";"R_6_90";2
"21708";"R_6_91";78
"21709";"R_6_92";123
"21710";"R_6_93";142
"21711";"R_6_94";206
"21712";"R_6_95";254
"21713";"R_6_96";70
"21714";"R_6_97";77
"21715";"R_6_98";12
"21716";"R_6_99";4
"21717";"R_7_0";941
"21718";"R_7_1";8
"21719";"R_7_10";10
"21720";"R_7_100";4
"21721";"R_7_101";51
"21722";"R_7_102";4
"21723";"R_7_103";9
"21724";"R_7_104";9
"21725";"R_7_105";7
"21726";"R_7_106";21
"21727";"R_7_107";67
"21728";"R_7_108";23
"21729";"R_7_109";18
"21730";"R_7_11";6
"21731";"R_7_110";22
"21732";"R_7_111";145
"21733";"R_7_112";107
"21734";"R_7_113";20
"21735";"R_7_114";21
"21736";"R_7_115";13
"21737";"R_7_116";47
"21738";"R_7_117";98
"21739";"R_7_118";28
"21740";"R_7_119";8
"21741";"R_7_12";15
"21742";"R_7_120";45
"21743";"R_7_121";26
"21744";"R_7_122";29
"21745";"R_7_123";16
"21746";"R_7_124";3
"21747";"R_7_125";8
"21748";"R_7_126";1
"21749";"R_7_127";4
"21750";"R_7_128";6
"21751";"R_7_129";3
"21752";"R_7_13";7
"21753";"R_7_130";5
"21754";"R_7_131";5
"21755";"R_7_132";4
"21756";"R_7_133";2
"21757";"R_7_134";16
"21758";"R_7_135";22
"21759";"R_7_136";30
"21760";"R_7_137";3
"21761";"R_7_138";2
"21762";"R_7_139";2
"21763";"R_7_14";7
"21764";"R_7_140";8
"21765";"R_7_141";10
"21766";"R_7_142";21
"21767";"R_7_143";36
"21768";"R_7_144";33
"21769";"R_7_145";36
"21770";"R_7_146";41
"21771";"R_7_147";9
"21772";"R_7_148";25
"21773";"R_7_149";5
"21774";"R_7_15";2
"21775";"R_7_150";10
"21776";"R_7_151";8
"21777";"R_7_152";6
"21778";"R_7_153";8
"21779";"R_7_154";5
"21780";"R_7_155";25
"21781";"R_7_156";8
"21782";"R_7_157";5
"21783";"R_7_158";3
"21784";"R_7_159";3
"21785";"R_7_16";2
"21786";"R_7_160";1
"21787";"R_7_161";2
"21788";"R_7_162";6
"21789";"R_7_163";3
"21790";"R_7_164";2
"21791";"R_7_165";2
"21792";"R_7_166";3
"21793";"R_7_167";3
"21794";"R_7_168";3
"21795";"R_7_169";3
"21796";"R_7_17";3
"21797";"R_7_170";4
"21798";"R_7_171";7
"21799";"R_7_172";6
"21800";"R_7_173";4
"21801";"R_7_174";5
"21802";"R_7_175";6
"21803";"R_7_176";7
"21804";"R_7_177";18
"21805";"R_7_178";16
"21806";"R_7_179";16
"21807";"R_7_18";1
"21808";"R_7_180";6
"21809";"R_7_181";8
"21810";"R_7_182";3
"21811";"R_7_183";2
"21812";"R_7_184";7
"21813";"R_7_185";2
"21814";"R_7_186";4
"21815";"R_7_187";2
"21816";"R_7_188";15
"21817";"R_7_189";14
"21818";"R_7_19";1
"21819";"R_7_190";32
"21820";"R_7_191";35
"21821";"R_7_192";26
"21822";"R_7_193";21
"21823";"R_7_194";31
"21824";"R_7_195";7
"21825";"R_7_196";15
"21826";"R_7_197";1
"21827";"R_7_198";8
"21828";"R_7_199";5
"21829";"R_7_2";80
"21830";"R_7_20";6
"21831";"R_7_200";2
"21832";"R_7_201";4
"21833";"R_7_202";6
"21834";"R_7_203";3
"21835";"R_7_204";1
"21836";"R_7_205";2
"21837";"R_7_206";2
"21838";"R_7_207";1
"21839";"R_7_208";1
"21840";"R_7_209";1
"21841";"R_7_21";24
"21842";"R_7_210";2
"21843";"R_7_211";4
"21844";"R_7_212";12
"21845";"R_7_213";23
"21846";"R_7_214";58
"21847";"R_7_215";12
"21848";"R_7_216";5
"21849";"R_7_217";5
"21850";"R_7_218";1
"21851";"R_7_219";1
"21853";"R_7_220";3
"21854";"R_7_221";3
"21855";"R_7_222";6
"21856";"R_7_223";3
"21857";"R_7_224";1
"21858";"R_7_225";1
"21859";"R_7_226";1
"21862";"R_7_229";1
"21863";"R_7_23";5
"21864";"R_7_230";8
"21865";"R_7_231";1
"21866";"R_7_232";6
"21867";"R_7_233";1
"21868";"R_7_234";3
"21869";"R_7_235";1
"21870";"R_7_236";183
"21871";"R_7_237";11
"21872";"R_7_238";3
"21873";"R_7_239";4
"21874";"R_7_24";8
"21875";"R_7_240";8
"21876";"R_7_241";12
"21877";"R_7_242";2
"21878";"R_7_243";2
"21879";"R_7_244";9
"21880";"R_7_245";7
"21881";"R_7_246";1
"21882";"R_7_247";1
"21883";"R_7_248";11
"21884";"R_7_249";5
"21885";"R_7_25";11
"21886";"R_7_250";1
"21887";"R_7_251";16
"21888";"R_7_252";3
"21889";"R_7_253";25
"21890";"R_7_254";19
"21891";"R_7_255";3
"21893";"R_7_257";5
"21894";"R_7_258";19
"21895";"R_7_259";2
"21896";"R_7_26";21
"21898";"R_7_261";1
"21899";"R_7_262";1
"21901";"R_7_264";1
"21902";"R_7_265";3
"21903";"R_7_266";2
"21904";"R_7_267";8
"21905";"R_7_268";1
"21906";"R_7_269";1
"21907";"R_7_27";1
"21908";"R_7_270";4
"21909";"R_7_271";3
"21910";"R_7_272";2
"21911";"R_7_273";2
"21912";"R_7_274";14
"21913";"R_7_275";2
"21914";"R_7_276";6
"21915";"R_7_277";4
"21916";"R_7_278";4
"21917";"R_7_279";74
"21918";"R_7_28";1
"21919";"R_7_280";9
"21920";"R_7_281";6
"21921";"R_7_282";2
"21922";"R_7_283";1
"21923";"R_7_284";3
"21925";"R_7_286";2
"21927";"R_7_288";2
"21928";"R_7_289";6
"21929";"R_7_29";2
"21930";"R_7_290";3
"21931";"R_7_291";5
"21932";"R_7_292";1
"21935";"R_7_295";9
"21936";"R_7_296";1
"21937";"R_7_297";7
"21938";"R_7_298";6
"21939";"R_7_299";1
"21940";"R_7_3";21
"21941";"R_7_30";2
"21943";"R_7_301";1
"21945";"R_7_303";1
"21946";"R_7_304";1
"21947";"R_7_305";2
"21950";"R_7_308";3
"21951";"R_7_309";4
"21952";"R_7_31";1
"21953";"R_7_310";2
"21954";"R_7_311";1
"21955";"R_7_312";4
"21956";"R_7_313";1
"21957";"R_7_314";7
"21958";"R_7_315";4
"21960";"R_7_317";33
"21961";"R_7_318";11
"21962";"R_7_319";9
"21963";"R_7_32";3
"21964";"R_7_320";1
"21965";"R_7_321";3
"21966";"R_7_322";5
"21967";"R_7_323";1
"21968";"R_7_324";2
"21969";"R_7_325";1
"21971";"R_7_327";1
"21972";"R_7_328";2
"21973";"R_7_329";1
"21974";"R_7_33";1
"21975";"R_7_330";3
"21976";"R_7_331";1
"21977";"R_7_332";1
"21978";"R_7_333";6
"21979";"R_7_334";2
"21980";"R_7_335";1
"21981";"R_7_336";1
"21982";"R_7_337";1
"21983";"R_7_338";1
"21984";"R_7_339";2
"21985";"R_7_34";2
"21986";"R_7_340";2
"21987";"R_7_341";1
"21988";"R_7_342";1
"21992";"R_7_346";1
"21993";"R_7_347";2
"21994";"R_7_348";1
"21996";"R_7_35";3
"21999";"R_7_352";1
"22001";"R_7_354";1
"22002";"R_7_355";4
"22003";"R_7_36";2
"22004";"R_7_37";2
"22005";"R_7_38";3
"22006";"R_7_39";1
"22007";"R_7_4";44
"22008";"R_7_40";2
"22009";"R_7_41";1
"22010";"R_7_42";1
"22011";"R_7_43";3
"22012";"R_7_44";1
"22013";"R_7_45";1
"22014";"R_7_46";1
"22015";"R_7_47";4
"22016";"R_7_48";1
"22017";"R_7_49";4
"22018";"R_7_5";2
"22019";"R_7_50";21
"22020";"R_7_51";8
"22021";"R_7_52";1
"22022";"R_7_53";1
"22023";"R_7_54";4
"22027";"R_7_58";3
"22028";"R_7_59";1
"22029";"R_7_6";2
"22030";"R_7_60";5
"22033";"R_7_63";1
"22035";"R_7_65";2
"22036";"R_7_66";10
"22037";"R_7_67";1
"22039";"R_7_69";1
"22040";"R_7_7";2
"22041";"R_7_70";3
"22042";"R_7_71";1
"22044";"R_7_73";1
"22045";"R_7_74";3
"22046";"R_7_75";1
"22047";"R_7_76";1
"22051";"R_7_8";10
"22053";"R_7_81";1
"22054";"R_7_82";5
"22055";"R_7_83";4
"22056";"R_7_84";3
"22057";"R_7_85";1
"22058";"R_7_86";2
"22059";"R_7_87";4
"22060";"R_7_88";2
"22061";"R_7_89";1
"22062";"R_7_9";11
"22063";"R_7_90";1
"22064";"R_7_91";35
"22065";"R_7_92";55
"22066";"R_7_93";65
"22067";"R_7_94";94
"22068";"R_7_95";115
"22069";"R_7_96";32
"22070";"R_7_97";35
"22071";"R_7_98";5
"22072";"R_7_99";2
"22073";"R_8_0";448
"22074";"R_8_1";4
"22075";"R_8_10";5
"22076";"R_8_100";2
"22077";"R_8_101";25
"22078";"R_8_102";2
"22079";"R_8_103";5
"22080";"R_8_104";4
"22081";"R_8_105";4
"22082";"R_8_106";9
"22083";"R_8_107";32
"22084";"R_8_108";11
"22085";"R_8_109";9
"22086";"R_8_11";3
"22087";"R_8_110";11
"22088";"R_8_111";69
"22089";"R_8_112";51
"22090";"R_8_113";10
"22091";"R_8_114";10
"22092";"R_8_115";6
"22093";"R_8_116";23
"22094";"R_8_117";47
"22095";"R_8_118";13
"22096";"R_8_119";4
"22097";"R_8_12";7
"22098";"R_8_120";21
"22099";"R_8_121";12
"22100";"R_8_122";14
"22101";"R_8_123";7
"22102";"R_8_124";2
"22103";"R_8_125";4
"22105";"R_8_127";1
"22106";"R_8_128";2
"22107";"R_8_129";1
"22108";"R_8_13";3
"22109";"R_8_130";3
"22110";"R_8_131";3
"22111";"R_8_132";2
"22112";"R_8_133";1
"22113";"R_8_134";8
"22114";"R_8_135";11
"22115";"R_8_136";14
"22116";"R_8_137";2
"22117";"R_8_138";1
"22118";"R_8_139";2
"22119";"R_8_14";4
"22120";"R_8_140";3
"22121";"R_8_141";5
"22122";"R_8_142";10
"22123";"R_8_143";17
"22124";"R_8_144";16
"22125";"R_8_145";17
"22126";"R_8_146";20
"22127";"R_8_147";5
"22128";"R_8_148";12
"22129";"R_8_149";3
"22131";"R_8_150";4
"22132";"R_8_151";3
"22133";"R_8_152";3
"22134";"R_8_153";4
"22135";"R_8_154";2
"22136";"R_8_155";12
"22137";"R_8_156";3
"22138";"R_8_157";2
"22139";"R_8_158";1
"22140";"R_8_159";1
"22141";"R_8_16";1
"22142";"R_8_160";1
"22143";"R_8_161";1
"22144";"R_8_162";3
"22145";"R_8_163";1
"22146";"R_8_164";1
"22147";"R_8_165";1
"22148";"R_8_166";1
"22149";"R_8_167";1
"22150";"R_8_168";1
"22151";"R_8_169";1
"22152";"R_8_17";1
"22153";"R_8_170";2
"22154";"R_8_171";3
"22155";"R_8_172";3
"22156";"R_8_173";2
"22157";"R_8_174";2
"22158";"R_8_175";3
"22159";"R_8_176";4
"22160";"R_8_177";8
"22161";"R_8_178";8
"22162";"R_8_179";7
"22164";"R_8_180";3
"22165";"R_8_181";4
"22166";"R_8_182";1
"22167";"R_8_183";1
"22168";"R_8_184";4
"22169";"R_8_185";1
"22170";"R_8_186";2
"22171";"R_8_187";1
"22172";"R_8_188";7
"22173";"R_8_189";6
"22175";"R_8_190";15
"22176";"R_8_191";17
"22177";"R_8_192";12
"22178";"R_8_193";10
"22179";"R_8_194";15
"22180";"R_8_195";3
"22181";"R_8_196";7
"22182";"R_8_197";1
"22183";"R_8_198";4
"22184";"R_8_199";3
"22185";"R_8_2";39
"22186";"R_8_20";3
"22187";"R_8_200";1
"22188";"R_8_201";1
"22189";"R_8_202";3
"22190";"R_8_203";1
"22191";"R_8_204";1
"22193";"R_8_206";1
"22196";"R_8_209";1
"22197";"R_8_21";11
"22198";"R_8_210";1
"22199";"R_8_211";1
"22200";"R_8_212";6
"22201";"R_8_213";11
"22202";"R_8_214";27
"22203";"R_8_215";5
"22204";"R_8_216";2
"22205";"R_8_217";2
"22207";"R_8_219";1
"22209";"R_8_220";1
"22210";"R_8_221";1
"22211";"R_8_222";3
"22212";"R_8_223";1
"22214";"R_8_225";1
"22219";"R_8_23";2
"22220";"R_8_230";4
"22222";"R_8_232";2
"22224";"R_8_234";1
"22225";"R_8_235";1
"22226";"R_8_236";87
"22227";"R_8_237";5
"22228";"R_8_238";1
"22229";"R_8_239";2
"22230";"R_8_24";4
"22231";"R_8_240";4
"22232";"R_8_241";6
"22233";"R_8_242";1
"22234";"R_8_243";1
"22235";"R_8_244";4
"22236";"R_8_245";4
"22239";"R_8_248";5
"22240";"R_8_249";2
"22241";"R_8_25";5
"22242";"R_8_250";1
"22243";"R_8_251";8
"22244";"R_8_252";2
"22245";"R_8_253";11
"22246";"R_8_254";9
"22247";"R_8_255";1
"22249";"R_8_257";3
"22250";"R_8_258";9
"22251";"R_8_259";1
"22252";"R_8_26";10
"22255";"R_8_262";1
"22258";"R_8_265";1
"22259";"R_8_266";1
"22260";"R_8_267";4
"22261";"R_8_268";1
"22262";"R_8_269";1
"22264";"R_8_270";2
"22265";"R_8_271";2
"22266";"R_8_272";1
"22268";"R_8_274";6
"22269";"R_8_275";1
"22270";"R_8_276";2
"22271";"R_8_277";2
"22272";"R_8_278";2
"22273";"R_8_279";35
"22274";"R_8_28";1
"22275";"R_8_280";5
"22276";"R_8_281";2
"22277";"R_8_282";1
"22279";"R_8_284";1
"22281";"R_8_286";1
"22283";"R_8_288";1
"22284";"R_8_289";3
"22285";"R_8_29";1
"22286";"R_8_290";1
"22287";"R_8_291";2
"22288";"R_8_292";1
"22290";"R_8_294";1
"22291";"R_8_295";4
"22293";"R_8_297";4
"22294";"R_8_298";3
"22296";"R_8_3";10
"22297";"R_8_30";1
"22302";"R_8_304";1
"22303";"R_8_305";1
"22306";"R_8_308";1
"22307";"R_8_309";1
"22308";"R_8_31";1
"22309";"R_8_310";1
"22310";"R_8_311";1
"22311";"R_8_312";2
"22312";"R_8_313";1
"22313";"R_8_314";3
"22314";"R_8_315";2
"22315";"R_8_316";1
"22316";"R_8_317";16
"22317";"R_8_318";5
"22318";"R_8_319";5
"22319";"R_8_32";2
"22320";"R_8_320";1
"22321";"R_8_321";1
"22322";"R_8_322";2
"22324";"R_8_324";1
"22325";"R_8_325";1
"22328";"R_8_328";1
"22329";"R_8_329";1
"22330";"R_8_33";1
"22331";"R_8_330";2
"22332";"R_8_331";1
"22334";"R_8_333";3
"22335";"R_8_334";1
"22336";"R_8_335";1
"22337";"R_8_336";1
"22341";"R_8_34";1
"22342";"R_8_340";1
"22344";"R_8_342";1
"22347";"R_8_345";1
"22348";"R_8_346";1
"22349";"R_8_347";1
"22352";"R_8_35";2
"22355";"R_8_352";1
"22356";"R_8_353";1
"22357";"R_8_354";1
"22358";"R_8_355";2
"22359";"R_8_36";2
"22360";"R_8_37";1
"22361";"R_8_38";2
"22362";"R_8_39";1
"22363";"R_8_4";21
"22365";"R_8_41";1
"22367";"R_8_43";1
"22368";"R_8_44";1
"22370";"R_8_46";1
"22371";"R_8_47";2
"22372";"R_8_48";1
"22373";"R_8_49";2
"22374";"R_8_5";1
"22375";"R_8_50";9
"22376";"R_8_51";4
"22378";"R_8_53";1
"22379";"R_8_54";2
"22382";"R_8_57";1
"22383";"R_8_58";1
"22385";"R_8_6";1
"22386";"R_8_60";2
"22391";"R_8_65";1
"22392";"R_8_66";4
"22397";"R_8_70";1
"22400";"R_8_73";1
"22401";"R_8_74";2
"22403";"R_8_76";1
"22404";"R_8_77";1
"22407";"R_8_8";5
"22410";"R_8_82";2
"22411";"R_8_83";1
"22412";"R_8_84";2
"22413";"R_8_85";1
"22414";"R_8_86";1
"22415";"R_8_87";2
"22418";"R_8_9";5
"22419";"R_8_90";1
"22420";"R_8_91";16
"22421";"R_8_92";27
"22422";"R_8_93";31
"22423";"R_8_94";44
"22424";"R_8_95";54
"22425";"R_8_96";15
"22426";"R_8_97";17
"22427";"R_8_98";2
"22428";"R_8_99";1
"22429";"R_9_0";270
"22430";"R_9_1";3
"22431";"R_9_10";3
"22432";"R_9_100";1
"22433";"R_9_101";15
"22434";"R_9_102";1
"22435";"R_9_103";2
"22436";"R_9_104";3
"22437";"R_9_105";2
"22438";"R_9_106";6
"22439";"R_9_107";19
"22440";"R_9_108";7
"22441";"R_9_109";5
"22442";"R_9_11";2
"22443";"R_9_110";7
"22444";"R_9_111";42
"22445";"R_9_112";31
"22446";"R_9_113";6
"22447";"R_9_114";6
"22448";"R_9_115";3
"22449";"R_9_116";14
"22450";"R_9_117";28
"22451";"R_9_118";7
"22452";"R_9_119";3
"22453";"R_9_12";4
"22454";"R_9_120";12
"22455";"R_9_121";8
"22456";"R_9_122";8
"22457";"R_9_123";4
"22459";"R_9_125";3
"22461";"R_9_127";1
"22462";"R_9_128";2
"22463";"R_9_129";1
"22464";"R_9_13";2
"22465";"R_9_130";2
"22466";"R_9_131";1
"22467";"R_9_132";1
"22468";"R_9_133";1
"22469";"R_9_134";4
"22470";"R_9_135";6
"22471";"R_9_136";8
"22472";"R_9_137";1
"22474";"R_9_139";1
