county	compartment	value
municip1566	S_2	
municip1566	S_3	
municip1566	S_4	
municip1566	S_5	
municip1566	S_6	
municip1566	S_7	
municip1566	S_8	
municip1566	S_9	
municip1566	E1_1	
municip1566	E1_2	
municip1566	E1_3	
municip1566	E1_4	
municip1566	E1_5	
municip1566	E1_6	
municip1566	E1_7	
municip1566	E1_8	
municip1566	E1_9	
municip1566	E2_1	
municip1566	E2_2	
municip1566	E2_3	
municip1566	E2_4	
municip1566	E2_5	
municip1566	E2_6	
municip1566	E2_7	
municip1566	E2_8	
municip1566	E2_9	
municip1566	I_1	
municip1566	I_2	
municip1566	I_3	
municip1566	I_4	
municip1566	I_5	
municip1566	I_6	
municip1566	I_7	
municip1566	I_8	
municip1566	I_9	
municip1566	Ia_1	
municip1566	Ia_2	
municip1566	Ia_3	
municip1566	Ia_4	
municip1566	Ia_5	
municip1566	Ia_6	
municip1566	Ia_7	
municip1566	Ia_8	
municip1566	Ia_9	
municip1566	R_1	
municip1566	R_2	
municip1566	R_3	
municip1566	R_4	
municip1566	R_5	
municip1566	R_6	
municip1566	R_7	
municip1566	R_8	
municip1566	R_9	
municip1566	prev_H_1	
municip1566	prev_H_2	
municip1566	prev_H_3	
municip1566	prev_H_4	
municip1566	prev_H_5	
municip1566	prev_H_6	
municip1566	prev_H_7	
municip1566	prev_H_8	
municip1566	prev_H_9	
municip1566	prev_ICU_1	
municip1566	prev_ICU_2	
municip1566	prev_ICU_3	
municip1566	prev_ICU_4	
municip1566	prev_ICU_5	
municip1566	prev_ICU_6	
municip1566	prev_ICU_7	
municip1566	prev_ICU_8	
municip1566	prev_ICU_9	
municip1573	S_1	
municip1573	S_2	
municip1573	S_3	
municip1573	S_4	
municip1573	S_5	
municip1573	S_6	
municip1573	S_7	
municip1573	S_8	
municip1573	S_9	
municip1573	E1_1	
municip1573	E1_2	
municip1573	E1_3	
municip1573	E1_4	
municip1573	E1_5	
municip1573	E1_6	
municip1573	E1_7	
municip1573	E1_8	
municip1573	E1_9	
municip1573	E2_1	
municip1573	E2_2	
municip1573	E2_3	
municip1573	E2_4	
municip1573	E2_5	
municip1573	E2_6	
municip1573	E2_7	
municip1573	E2_8	
municip1573	E2_9	
municip1573	I_1	
municip1573	I_2	
municip1573	I_3	
municip1573	I_4	
municip1573	I_5	
municip1573	I_6	
municip1573	I_7	
municip1573	I_8	
municip1573	I_9	
municip1573	Ia_1	
municip1573	Ia_2	
municip1573	Ia_3	
municip1573	Ia_4	
municip1573	Ia_5	
municip1573	Ia_6	
municip1573	Ia_7	
municip1573	Ia_8	
municip1573	Ia_9	
municip1573	R_1	
municip1573	R_2	
municip1573	R_3	
municip1573	R_4	
municip1573	R_5	
municip1573	R_6	
municip1573	R_7	
municip1573	R_8	
municip1573	R_9	
municip1573	prev_H_1	
municip1573	prev_H_2	
municip1573	prev_H_3	
municip1573	prev_H_4	
municip1573	prev_H_5	
municip1573	prev_H_6	
municip1573	prev_H_7	
municip1573	prev_H_8	
municip1573	prev_H_9	
municip1573	prev_ICU_1	
municip1573	prev_ICU_2	
municip1573	prev_ICU_3	
municip1573	prev_ICU_4	
municip1573	prev_ICU_5	
municip1573	prev_ICU_6	
municip1573	prev_ICU_7	
municip1573	prev_ICU_8	
municip1573	prev_ICU_9	
municip1576	S_1	
municip1576	S_2	
municip1576	S_3	
municip1576	S_4	
municip1576	S_5	
municip1576	S_6	
municip1576	S_7	
municip1576	S_8	
municip1576	S_9	
municip1576	E1_1	
municip1576	E1_2	
municip1576	E1_3	
municip1576	E1_4	
municip1576	E1_5	
municip1576	E1_6	
municip1576	E1_7	
municip1576	E1_8	
municip1576	E1_9	
municip1576	E2_1	
municip1576	E2_2	
municip1576	E2_3	
municip1576	E2_4	
municip1576	E2_5	
municip1576	E2_6	
municip1576	E2_7	
municip1576	E2_8	
municip1576	E2_9	
municip1576	I_1	
municip1576	I_2	
municip1576	I_3	
municip1576	I_4	
municip1576	I_5	
municip1576	I_6	
municip1576	I_7	
municip1576	I_8	
municip1576	I_9	
municip1576	Ia_1	
municip1576	Ia_2	
municip1576	Ia_3	
municip1576	Ia_4	
municip1576	Ia_5	
municip1576	Ia_6	
municip1576	Ia_7	
municip1576	Ia_8	
municip1576	Ia_9	
municip1576	R_1	
municip1576	R_2	
municip1576	R_3	
municip1576	R_4	
municip1576	R_5	
municip1576	R_6	
municip1576	R_7	
municip1576	R_8	
municip1576	R_9	
municip1576	prev_H_1	
municip1576	prev_H_2	
municip1576	prev_H_3	
municip1576	prev_H_4	
municip1576	prev_H_5	
municip1576	prev_H_6	
municip1576	prev_H_7	
municip1576	prev_H_8	
municip1576	prev_H_9	
municip1576	prev_ICU_1	
municip1576	prev_ICU_2	
municip1576	prev_ICU_3	
municip1576	prev_ICU_4	
municip1576	prev_ICU_5	
municip1576	prev_ICU_6	
municip1576	prev_ICU_7	
municip1576	prev_ICU_8	
municip1576	prev_ICU_9	
municip1577	S_1	
municip1577	S_2	
municip1577	S_3	
municip1577	S_4	
municip1577	S_5	
municip1577	S_6	
municip1577	S_7	
municip1577	S_8	
municip1577	S_9	
municip1577	E1_1	
municip1577	E1_2	
municip1577	E1_3	
municip1577	E1_4	
municip1577	E1_5	
municip1577	E1_6	
municip1577	E1_7	
municip1577	E1_8	
municip1577	E1_9	
municip1577	E2_1	
municip1577	E2_2	
municip1577	E2_3	
municip1577	E2_4	
municip1577	E2_5	
municip1577	E2_6	
municip1577	E2_7	
municip1577	E2_8	
municip1577	E2_9	
municip1577	I_1	
municip1577	I_2	
municip1577	I_3	
municip1577	I_4	
municip1577	I_5	
municip1577	I_6	
municip1577	I_7	
municip1577	I_8	
municip1577	I_9	
municip1577	Ia_1	
municip1577	Ia_2	
municip1577	Ia_3	
municip1577	Ia_4	
municip1577	Ia_5	
municip1577	Ia_6	
municip1577	Ia_7	
municip1577	Ia_8	
municip1577	Ia_9	
municip1577	R_1	
municip1577	R_2	
municip1577	R_3	
municip1577	R_4	
municip1577	R_5	
municip1577	R_6	
municip1577	R_7	
municip1577	R_8	
municip1577	R_9	
municip1577	prev_H_1	
municip1577	prev_H_2	
municip1577	prev_H_3	
municip1577	prev_H_4	
municip1577	prev_H_5	
municip1577	prev_H_6	
municip1577	prev_H_7	
municip1577	prev_H_8	
municip1577	prev_H_9	
municip1577	prev_ICU_1	
municip1577	prev_ICU_2	
municip1577	prev_ICU_3	
municip1577	prev_ICU_4	
municip1577	prev_ICU_5	
municip1577	prev_ICU_6	
municip1577	prev_ICU_7	
municip1577	prev_ICU_8	
municip1577	prev_ICU_9	
municip1578	S_1	
municip1578	S_2	
municip1578	S_3	
municip1578	S_4	
municip1578	S_5	
municip1578	S_6	
municip1578	S_7	
municip1578	S_8	
municip1578	S_9	
municip1578	E1_1	
municip1578	E1_2	
municip1578	E1_3	
municip1578	E1_4	
municip1578	E1_5	
municip1578	E1_6	
municip1578	E1_7	
municip1578	E1_8	
municip1578	E1_9	
municip1578	E2_1	
municip1578	E2_2	
municip1578	E2_3	
municip1578	E2_4	
municip1578	E2_5	
municip1578	E2_6	
municip1578	E2_7	
municip1578	E2_8	
municip1578	E2_9	
municip1578	I_1	
municip1578	I_2	
municip1578	I_3	
municip1578	I_4	
municip1578	I_5	
municip1578	I_6	
municip1578	I_7	
municip1578	I_8	
municip1578	I_9	
municip1578	Ia_1	
municip1578	Ia_2	
municip1578	Ia_3	
municip1578	Ia_4	
municip1578	Ia_5	
municip1578	Ia_6	
municip1578	Ia_7	
municip1578	Ia_8	
municip1578	Ia_9	
municip1578	R_1	
municip1578	R_2	
municip1578	R_3	
municip1578	R_4	
municip1578	R_5	
municip1578	R_6	
municip1578	R_7	
municip1578	R_8	
municip1578	R_9	
municip1578	prev_H_1	
municip1578	prev_H_2	
municip1578	prev_H_3	
municip1578	prev_H_4	
municip1578	prev_H_5	
municip1578	prev_H_6	
municip1578	prev_H_7	
municip1578	prev_H_8	
municip1578	prev_H_9	
municip1578	prev_ICU_1	
municip1578	prev_ICU_2	
municip1578	prev_ICU_3	
municip1578	prev_ICU_4	
municip1578	prev_ICU_5	
municip1578	prev_ICU_6	
municip1578	prev_ICU_7	
municip1578	prev_ICU_8	
municip1578	prev_ICU_9	
municip1579	S_1	
municip1579	S_2	
municip1579	S_3	
municip1579	S_4	
municip1579	S_5	
municip1579	S_6	
municip1579	S_7	
municip1579	S_8	
municip1579	S_9	
municip1579	E1_1	
municip1579	E1_2	
municip1579	E1_3	
municip1579	E1_4	
municip1579	E1_5	
municip1579	E1_6	
municip1579	E1_7	
municip1579	E1_8	
municip1579	E1_9	
municip1579	E2_1	
municip1579	E2_2	
municip1579	E2_3	
municip1579	E2_4	
municip1579	E2_5	
municip1579	E2_6	
municip1579	E2_7	
municip1579	E2_8	
municip1579	E2_9	
municip1579	I_1	
municip1579	I_2	
municip1579	I_3	
municip1579	I_4	
municip1579	I_5	
municip1579	I_6	
municip1579	I_7	
municip1579	I_8	
municip1579	I_9	
municip1579	Ia_1	
municip1579	Ia_2	
municip1579	Ia_3	
municip1579	Ia_4	
municip1579	Ia_5	
municip1579	Ia_6	
municip1579	Ia_7	
municip1579	Ia_8	
municip1579	Ia_9	
municip1579	R_1	
municip1579	R_2	
municip1579	R_3	
municip1579	R_4	
municip1579	R_5	
municip1579	R_6	
municip1579	R_7	
municip1579	R_8	
municip1579	R_9	
municip1579	prev_H_1	
municip1579	prev_H_2	
municip1579	prev_H_3	
municip1579	prev_H_4	
municip1579	prev_H_5	
municip1579	prev_H_6	
municip1579	prev_H_7	
municip1579	prev_H_8	
municip1579	prev_H_9	
municip1579	prev_ICU_1	
municip1579	prev_ICU_2	
municip1579	prev_ICU_3	
municip1579	prev_ICU_4	
municip1579	prev_ICU_5	
municip1579	prev_ICU_6	
municip1579	prev_ICU_7	
municip1579	prev_ICU_8	
municip1579	prev_ICU_9	
municip1804	S_1	
municip1804	S_2	
municip1804	S_3	
municip1804	S_4	
municip1804	S_5	
municip1804	S_6	
municip1804	S_7	
municip1804	S_8	
municip1804	S_9	
municip1804	E1_1	
municip1804	E1_2	
municip1804	E1_3	
municip1804	E1_4	
municip1804	E1_5	
municip1804	E1_6	
municip1804	E1_7	
municip1804	E1_8	
municip1804	E1_9	
municip1804	E2_1	
municip1804	E2_2	
municip1804	E2_3	
municip1804	E2_4	
municip1804	E2_5	
municip1804	E2_6	
municip1804	E2_7	
municip1804	E2_8	
municip1804	E2_9	
municip1804	I_1	
municip1804	I_2	
municip1804	I_3	
municip1804	I_4	
municip1804	I_5	
municip1804	I_6	
municip1804	I_7	
municip1804	I_8	
municip1804	I_9	
municip1804	Ia_1	
municip1804	Ia_2	
municip1804	Ia_3	
municip1804	Ia_4	
municip1804	Ia_5	
municip1804	Ia_6	
municip1804	Ia_7	
municip1804	Ia_8	
municip1804	Ia_9	
municip1804	R_1	
municip1804	R_2	
municip1804	R_3	
municip1804	R_4	
municip1804	R_5	
municip1804	R_6	
municip1804	R_7	
municip1804	R_8	
municip1804	R_9	
municip1804	prev_H_1	
municip1804	prev_H_2	
municip1804	prev_H_3	
municip1804	prev_H_4	
municip1804	prev_H_5	
municip1804	prev_H_6	
municip1804	prev_H_7	
municip1804	prev_H_8	
municip1804	prev_H_9	
municip1804	prev_ICU_1	
municip1804	prev_ICU_2	
municip1804	prev_ICU_3	
municip1804	prev_ICU_4	
municip1804	prev_ICU_5	
municip1804	prev_ICU_6	
municip1804	prev_ICU_7	
municip1804	prev_ICU_8	
municip1804	prev_ICU_9	
municip1806	S_1	
municip1806	S_2	
municip1806	S_3	
municip1806	S_4	
municip1806	S_5	
municip1806	S_6	
municip1806	S_7	
municip1806	S_8	
municip1806	S_9	
municip1806	E1_1	
municip1806	E1_2	
municip1806	E1_3	
municip1806	E1_4	
municip1806	E1_5	
municip1806	E1_6	
municip1806	E1_7	
municip1806	E1_8	
municip1806	E1_9	
municip1806	E2_1	
municip1806	E2_2	
municip1806	E2_3	
municip1806	E2_4	
municip1806	E2_5	
municip1806	E2_6	
municip1806	E2_7	
municip1806	E2_8	
municip1806	E2_9	
municip1806	I_1	
municip1806	I_2	
municip1806	I_3	
municip1806	I_4	
municip1806	I_5	
municip1806	I_6	
municip1806	I_7	
municip1806	I_8	
municip1806	I_9	
municip1806	Ia_1	
municip1806	Ia_2	
municip1806	Ia_3	
municip1806	Ia_4	
municip1806	Ia_5	
municip1806	Ia_6	
municip1806	Ia_7	
municip1806	Ia_8	
municip1806	Ia_9	
municip1806	R_1	
municip1806	R_2	
municip1806	R_3	
municip1806	R_4	
municip1806	R_5	
municip1806	R_6	
municip1806	R_7	
municip1806	R_8	
municip1806	R_9	
municip1806	prev_H_1	
municip1806	prev_H_2	
municip1806	prev_H_3	
municip1806	prev_H_4	
municip1806	prev_H_5	
municip1806	prev_H_6	
municip1806	prev_H_7	
municip1806	prev_H_8	
municip1806	prev_H_9	
municip1806	prev_ICU_1	
municip1806	prev_ICU_2	
municip1806	prev_ICU_3	
municip1806	prev_ICU_4	
municip1806	prev_ICU_5	
municip1806	prev_ICU_6	
municip1806	prev_ICU_7	
municip1806	prev_ICU_8	
municip1806	prev_ICU_9	
municip1811	S_1	
municip1811	S_2	
municip1811	S_3	
municip1811	S_4	
municip1811	S_5	
municip1811	S_6	
municip1811	S_7	
municip1811	S_8	
municip1811	S_9	
municip1811	E1_1	
municip1811	E1_2	
municip1811	E1_3	
municip1811	E1_4	
municip1811	E1_5	
municip1811	E1_6	
municip1811	E1_7	
municip1811	E1_8	
municip1811	E1_9	
municip1811	E2_1	
municip1811	E2_2	
municip1811	E2_3	
municip1811	E2_4	
municip1811	E2_5	
municip1811	E2_6	
municip1811	E2_7	
municip1811	E2_8	
municip1811	E2_9	
municip1811	I_1	
municip1811	I_2	
municip1811	I_3	
municip1811	I_4	
municip1811	I_5	
municip1811	I_6	
municip1811	I_7	
municip1811	I_8	
municip1811	I_9	
municip1811	Ia_1	
municip1811	Ia_2	
municip1811	Ia_3	
municip1811	Ia_4	
municip1811	Ia_5	
municip1811	Ia_6	
municip1811	Ia_7	
municip1811	Ia_8	
municip1811	Ia_9	
municip1811	R_1	
municip1811	R_2	
municip1811	R_3	
municip1811	R_4	
municip1811	R_5	
municip1811	R_6	
municip1811	R_7	
municip1811	R_8	
municip1811	R_9	
municip1811	prev_H_1	
municip1811	prev_H_2	
municip1811	prev_H_3	
municip1811	prev_H_4	
municip1811	prev_H_5	
municip1811	prev_H_6	
municip1811	prev_H_7	
municip1811	prev_H_8	
municip1811	prev_H_9	
municip1811	prev_ICU_1	
municip1811	prev_ICU_2	
municip1811	prev_ICU_3	
municip1811	prev_ICU_4	
municip1811	prev_ICU_5	
municip1811	prev_ICU_6	
municip1811	prev_ICU_7	
municip1811	prev_ICU_8	
municip1811	prev_ICU_9	
municip1812	S_1	
municip1812	S_2	
municip1812	S_3	
municip1812	S_4	
municip1812	S_5	
municip1812	S_6	
municip1812	S_7	
municip1812	S_8	
municip1812	S_9	
municip1812	E1_1	
municip1812	E1_2	
municip1812	E1_3	
municip1812	E1_4	
municip1812	E1_5	
municip1812	E1_6	
municip1812	E1_7	
municip1812	E1_8	
municip1812	E1_9	
municip1812	E2_1	
municip1812	E2_2	
municip1812	E2_3	
municip1812	E2_4	
municip1812	E2_5	
municip1812	E2_6	
municip1812	E2_7	
municip1812	E2_8	
municip1812	E2_9	
municip1812	I_1	
municip1812	I_2	
municip1812	I_3	
municip1812	I_4	
municip1812	I_5	
municip1812	I_6	
municip1812	I_7	
municip1812	I_8	
municip1812	I_9	
municip1812	Ia_1	
municip1812	Ia_2	
municip1812	Ia_3	
municip1812	Ia_4	
municip1812	Ia_5	
municip1812	Ia_6	
municip1812	Ia_7	
municip1812	Ia_8	
municip1812	Ia_9	
municip1812	R_1	
municip1812	R_2	
municip1812	R_3	
municip1812	R_4	
municip1812	R_5	
municip1812	R_6	
municip1812	R_7	
municip1812	R_8	
municip1812	R_9	
municip1812	prev_H_1	
municip1812	prev_H_2	
municip1812	prev_H_3	
municip1812	prev_H_4	
municip1812	prev_H_5	
municip1812	prev_H_6	
municip1812	prev_H_7	
municip1812	prev_H_8	
municip1812	prev_H_9	
municip1812	prev_ICU_1	
municip1812	prev_ICU_2	
municip1812	prev_ICU_3	
municip1812	prev_ICU_4	
municip1812	prev_ICU_5	
municip1812	prev_ICU_6	
municip1812	prev_ICU_7	
municip1812	prev_ICU_8	
municip1812	prev_ICU_9	
municip1813	S_1	
municip1813	S_2	
municip1813	S_3	
municip1813	S_4	
municip1813	S_5	
municip1813	S_6	
municip1813	S_7	
municip1813	S_8	
municip1813	S_9	
municip1813	E1_1	
municip1813	E1_2	
municip1813	E1_3	
municip1813	E1_4	
municip1813	E1_5	
municip1813	E1_6	
municip1813	E1_7	
municip1813	E1_8	
municip1813	E1_9	
municip1813	E2_1	
municip1813	E2_2	
municip1813	E2_3	
municip1813	E2_4	
municip1813	E2_5	
municip1813	E2_6	
municip1813	E2_7	
municip1813	E2_8	
municip1813	E2_9	
municip1813	I_1	
municip1813	I_2	
municip1813	I_3	
municip1813	I_4	
municip1813	I_5	
municip1813	I_6	
municip1813	I_7	
municip1813	I_8	
municip1813	I_9	
municip1813	Ia_1	
municip1813	Ia_2	
municip1813	Ia_3	
municip1813	Ia_4	
municip1813	Ia_5	
municip1813	Ia_6	
municip1813	Ia_7	
municip1813	Ia_8	
municip1813	Ia_9	
municip1813	R_1	
municip1813	R_2	
municip1813	R_3	
municip1813	R_4	
municip1813	R_5	
municip1813	R_6	
municip1813	R_7	
municip1813	R_8	
municip1813	R_9	
municip1813	prev_H_1	
municip1813	prev_H_2	
municip1813	prev_H_3	
municip1813	prev_H_4	
municip1813	prev_H_5	
municip1813	prev_H_6	
municip1813	prev_H_7	
municip1813	prev_H_8	
municip1813	prev_H_9	
municip1813	prev_ICU_1	
municip1813	prev_ICU_2	
municip1813	prev_ICU_3	
municip1813	prev_ICU_4	
municip1813	prev_ICU_5	
municip1813	prev_ICU_6	
municip1813	prev_ICU_7	
municip1813	prev_ICU_8	
municip1813	prev_ICU_9	
municip1815	S_1	
municip1815	S_2	
municip1815	S_3	
municip1815	S_4	
municip1815	S_5	
municip1815	S_6	
municip1815	S_7	
municip1815	S_8	
municip1815	S_9	
municip1815	E1_1	
municip1815	E1_2	
municip1815	E1_3	
municip1815	E1_4	
municip1815	E1_5	
municip1815	E1_6	
municip1815	E1_7	
municip1815	E1_8	
municip1815	E1_9	
municip1815	E2_1	
municip1815	E2_2	
municip1815	E2_3	
municip1815	E2_4	
municip1815	E2_5	
municip1815	E2_6	
municip1815	E2_7	
municip1815	E2_8	
municip1815	E2_9	
municip1815	I_1	
municip1815	I_2	
municip1815	I_3	
municip1815	I_4	
municip1815	I_5	
municip1815	I_6	
municip1815	I_7	
municip1815	I_8	
municip1815	I_9	
municip1815	Ia_1	
municip1815	Ia_2	
municip1815	Ia_3	
municip1815	Ia_4	
municip1815	Ia_5	
municip1815	Ia_6	
municip1815	Ia_7	
municip1815	Ia_8	
municip1815	Ia_9	
municip1815	R_1	
municip1815	R_2	
municip1815	R_3	
municip1815	R_4	
municip1815	R_5	
municip1815	R_6	
municip1815	R_7	
municip1815	R_8	
municip1815	R_9	
municip1815	prev_H_1	
municip1815	prev_H_2	
municip1815	prev_H_3	
municip1815	prev_H_4	
municip1815	prev_H_5	
municip1815	prev_H_6	
municip1815	prev_H_7	
municip1815	prev_H_8	
municip1815	prev_H_9	
municip1815	prev_ICU_1	
municip1815	prev_ICU_2	
municip1815	prev_ICU_3	
municip1815	prev_ICU_4	
municip1815	prev_ICU_5	
municip1815	prev_ICU_6	
municip1815	prev_ICU_7	
municip1815	prev_ICU_8	
municip1815	prev_ICU_9	
municip1816	S_1	
municip1816	S_2	
municip1816	S_3	
municip1816	S_4	
municip1816	S_5	
municip1816	S_6	
municip1816	S_7	
municip1816	S_8	
municip1816	S_9	
municip1816	E1_1	
municip1816	E1_2	
municip1816	E1_3	
municip1816	E1_4	
municip1816	E1_5	
municip1816	E1_6	
municip1816	E1_7	
municip1816	E1_8	
municip1816	E1_9	
municip1816	E2_1	
municip1816	E2_2	
municip1816	E2_3	
municip1816	E2_4	
municip1816	E2_5	
municip1816	E2_6	
municip1816	E2_7	
municip1816	E2_8	
municip1816	E2_9	
municip1816	I_1	
municip1816	I_2	
municip1816	I_3	
municip1816	I_4	
municip1816	I_5	
municip1816	I_6	
municip1816	I_7	
municip1816	I_8	
municip1816	I_9	
municip1816	Ia_1	
municip1816	Ia_2	
municip1816	Ia_3	
municip1816	Ia_4	
municip1816	Ia_5	
municip1816	Ia_6	
municip1816	Ia_7	
municip1816	Ia_8	
municip1816	Ia_9	
municip1816	R_1	
municip1816	R_2	
municip1816	R_3	
municip1816	R_4	
municip1816	R_5	
municip1816	R_6	
municip1816	R_7	
municip1816	R_8	
municip1816	R_9	
municip1816	prev_H_1	
municip1816	prev_H_2	
municip1816	prev_H_3	
municip1816	prev_H_4	
municip1816	prev_H_5	
municip1816	prev_H_6	
municip1816	prev_H_7	
municip1816	prev_H_8	
municip1816	prev_H_9	
municip1816	prev_ICU_1	
municip1816	prev_ICU_2	
municip1816	prev_ICU_3	
municip1816	prev_ICU_4	
municip1816	prev_ICU_5	
municip1816	prev_ICU_6	
municip1816	prev_ICU_7	
municip1816	prev_ICU_8	
municip1816	prev_ICU_9	
municip1818	S_1	
municip1818	S_2	
municip1818	S_3	
municip1818	S_4	
municip1818	S_5	
municip1818	S_6	
municip1818	S_7	
municip1818	S_8	
municip1818	S_9	
municip1818	E1_1	
municip1818	E1_2	
municip1818	E1_3	
municip1818	E1_4	
municip1818	E1_5	
municip1818	E1_6	
municip1818	E1_7	
municip1818	E1_8	
municip1818	E1_9	
municip1818	E2_1	
municip1818	E2_2	
municip1818	E2_3	
municip1818	E2_4	
municip1818	E2_5	
municip1818	E2_6	
municip1818	E2_7	
municip1818	E2_8	
municip1818	E2_9	
municip1818	I_1	
municip1818	I_2	
municip1818	I_3	
municip1818	I_4	
municip1818	I_5	
municip1818	I_6	
municip1818	I_7	
municip1818	I_8	
municip1818	I_9	
municip1818	Ia_1	
municip1818	Ia_2	
municip1818	Ia_3	
municip1818	Ia_4	
municip1818	Ia_5	
municip1818	Ia_6	
municip1818	Ia_7	
municip1818	Ia_8	
municip1818	Ia_9	
municip1818	R_1	
municip1818	R_2	
municip1818	R_3	
municip1818	R_4	
municip1818	R_5	
municip1818	R_6	
municip1818	R_7	
municip1818	R_8	
municip1818	R_9	
municip1818	prev_H_1	
municip1818	prev_H_2	
municip1818	prev_H_3	
municip1818	prev_H_4	
municip1818	prev_H_5	
municip1818	prev_H_6	
municip1818	prev_H_7	
municip1818	prev_H_8	
municip1818	prev_H_9	
municip1818	prev_ICU_1	
municip1818	prev_ICU_2	
municip1818	prev_ICU_3	
municip1818	prev_ICU_4	
municip1818	prev_ICU_5	
municip1818	prev_ICU_6	
municip1818	prev_ICU_7	
municip1818	prev_ICU_8	
municip1818	prev_ICU_9	
municip1820	S_1	
municip1820	S_2	
municip1820	S_3	
municip1820	S_4	
municip1820	S_5	
municip1820	S_6	
municip1820	S_7	
municip1820	S_8	
municip1820	S_9	
municip1820	E1_1	
municip1820	E1_2	
municip1820	E1_3	
municip1820	E1_4	
municip1820	E1_5	
municip1820	E1_6	
municip1820	E1_7	
municip1820	E1_8	
municip1820	E1_9	
municip1820	E2_1	
municip1820	E2_2	
municip1820	E2_3	
municip1820	E2_4	
municip1820	E2_5	
municip1820	E2_6	
municip1820	E2_7	
municip1820	E2_8	
municip1820	E2_9	
municip1820	I_1	
municip1820	I_2	
municip1820	I_3	
municip1820	I_4	
municip1820	I_5	
municip1820	I_6	
municip1820	I_7	
municip1820	I_8	
municip1820	I_9	
municip1820	Ia_1	
municip1820	Ia_2	
municip1820	Ia_3	
municip1820	Ia_4	
municip1820	Ia_5	
municip1820	Ia_6	
municip1820	Ia_7	
municip1820	Ia_8	
municip1820	Ia_9	
municip1820	R_1	
municip1820	R_2	
municip1820	R_3	
municip1820	R_4	
municip1820	R_5	
municip1820	R_6	
municip1820	R_7	
municip1820	R_8	
municip1820	R_9	
municip1820	prev_H_1	
municip1820	prev_H_2	
municip1820	prev_H_3	
municip1820	prev_H_4	
municip1820	prev_H_5	
municip1820	prev_H_6	
municip1820	prev_H_7	
municip1820	prev_H_8	
municip1820	prev_H_9	
municip1820	prev_ICU_1	
municip1820	prev_ICU_2	
municip1820	prev_ICU_3	
municip1820	prev_ICU_4	
municip1820	prev_ICU_5	
municip1820	prev_ICU_6	
municip1820	prev_ICU_7	
municip1820	prev_ICU_8	
municip1820	prev_ICU_9	
municip1822	S_1	
municip1822	S_2	
municip1822	S_3	
municip1822	S_4	
municip1822	S_5	
municip1822	S_6	
municip1822	S_7	
municip1822	S_8	
municip1822	S_9	
municip1822	E1_1	
municip1822	E1_2	
municip1822	E1_3	
municip1822	E1_4	
municip1822	E1_5	
municip1822	E1_6	
municip1822	E1_7	
municip1822	E1_8	
municip1822	E1_9	
municip1822	E2_1	
municip1822	E2_2	
municip1822	E2_3	
municip1822	E2_4	
municip1822	E2_5	
municip1822	E2_6	
municip1822	E2_7	
municip1822	E2_8	
municip1822	E2_9	
municip1822	I_1	
municip1822	I_2	
municip1822	I_3	
municip1822	I_4	
municip1822	I_5	
municip1822	I_6	
municip1822	I_7	
municip1822	I_8	
municip1822	I_9	
municip1822	Ia_1	
municip1822	Ia_2	
municip1822	Ia_3	
municip1822	Ia_4	
municip1822	Ia_5	
municip1822	Ia_6	
municip1822	Ia_7	
municip1822	Ia_8	
municip1822	Ia_9	
municip1822	R_1	
municip1822	R_2	
municip1822	R_3	
municip1822	R_4	
municip1822	R_5	
municip1822	R_6	
municip1822	R_7	
municip1822	R_8	
municip1822	R_9	
municip1822	prev_H_1	
municip1822	prev_H_2	
municip1822	prev_H_3	
municip1822	prev_H_4	
municip1822	prev_H_5	
municip1822	prev_H_6	
municip1822	prev_H_7	
municip1822	prev_H_8	
municip1822	prev_H_9	
municip1822	prev_ICU_1	
municip1822	prev_ICU_2	
municip1822	prev_ICU_3	
municip1822	prev_ICU_4	
municip1822	prev_ICU_5	
municip1822	prev_ICU_6	
municip1822	prev_ICU_7	
municip1822	prev_ICU_8	
municip1822	prev_ICU_9	
municip1824	S_1	
municip1824	S_2	
municip1824	S_3	
municip1824	S_4	
municip1824	S_5	
municip1824	S_6	
municip1824	S_7	
municip1824	S_8	
municip1824	S_9	
municip1824	E1_1	
municip1824	E1_2	
municip1824	E1_3	
municip1824	E1_4	
municip1824	E1_5	
municip1824	E1_6	
municip1824	E1_7	
municip1824	E1_8	
municip1824	E1_9	
municip1824	E2_1	
municip1824	E2_2	
municip1824	E2_3	
municip1824	E2_4	
municip1824	E2_5	
municip1824	E2_6	
municip1824	E2_7	
municip1824	E2_8	
municip1824	E2_9	
municip1824	I_1	
municip1824	I_2	
municip1824	I_3	
municip1824	I_4	
municip1824	I_5	
municip1824	I_6	
municip1824	I_7	
municip1824	I_8	
municip1824	I_9	
municip1824	Ia_1	
municip1824	Ia_2	
municip1824	Ia_3	
municip1824	Ia_4	
municip1824	Ia_5	
municip1824	Ia_6	
municip1824	Ia_7	
municip1824	Ia_8	
municip1824	Ia_9	
municip1824	R_1	
municip1824	R_2	
municip1824	R_3	
municip1824	R_4	
municip1824	R_5	
municip1824	R_6	
municip1824	R_7	
municip1824	R_8	
municip1824	R_9	
municip1824	prev_H_1	
municip1824	prev_H_2	
municip1824	prev_H_3	
municip1824	prev_H_4	
municip1824	prev_H_5	
municip1824	prev_H_6	
municip1824	prev_H_7	
municip1824	prev_H_8	
municip1824	prev_H_9	
municip1824	prev_ICU_1	
municip1824	prev_ICU_2	
municip1824	prev_ICU_3	
municip1824	prev_ICU_4	
